Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
31.05.2019;1328P;3494/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15149/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3474/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15169/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3469/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3455/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3421/2017;Copii minori: 2;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;111942/2016;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;15133/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5648/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3432/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3445/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;6325/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;3442/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5625/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1328P;5629/2017;;Ordin_nr._1328P_din_31.05.2019.pdf
31.05.2019;1327P;2367/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114523/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114496/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2421/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2385/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110473/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2402/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2409/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114517/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114482/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2418/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2352/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2330/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111929/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114479/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2358/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114537/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111917/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2404/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2339/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2327/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2388/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111904/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111923/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2380/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111922/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111895/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110428/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2331/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111893/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111905/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2326/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110454/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114464/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114520/2016;Copii minori: 3;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2363/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2345/2017;Copii minori: 3;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110440/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110441/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2346/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111932/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2393/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111933/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2378/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110463/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2411/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111931/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111926/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114461/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110446/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111920/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114509/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110442/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110472/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114492/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114478/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111894/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2412/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2362/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110455/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111898/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114516/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2377/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2343/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2391/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2413/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2406/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2400/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2338/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2416/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110470/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2375/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110426/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2366/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2364/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2392/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2386/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114533/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114462/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114545/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114502/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114500/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111924/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2340/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110451/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2376/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114501/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114451/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2384/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114546/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111902/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2334/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2360/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2419/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2399/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110466/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114454/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2408/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114486/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110458/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111914/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110471/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111915/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111918/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114536/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114535/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114543/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110460/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111892/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114497/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114476/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111886/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111891/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111907/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110431/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110435/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2381/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110450/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114540/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114499/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110445/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110439/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111899/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2361/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110430/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2359/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111911/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2335/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114472/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114457/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114453/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114448/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114534/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114541/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2379/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114512/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111934/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111921/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114488/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2414/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111913/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114498/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2328/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114515/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111908/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111930/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111906/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111910/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2401/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111889/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2398/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110447/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114485/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114508/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114484/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110425/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114495/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2396/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110465/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114493/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110461/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114531/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114519/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114503/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110449/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110438/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2325/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114538/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114525/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2344/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114468/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110434/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2356/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2351/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111927/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114447/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114455/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114452/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114491/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2403/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114480/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114460/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2322/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114477/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114487/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114510/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2420/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2397/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114521/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114524/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2410/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114522/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110444/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2323/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2337/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2336/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2329/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111888/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114526/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111900/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2415/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110474/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110452/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114511/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114518/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114530/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2389/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114529/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114466/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114469/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114467/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111919/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114505/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111890/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114514/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114474/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114459/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114483/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111909/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111912/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110436/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114532/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114489/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2383/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2365/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2333/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2357/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110464/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2370/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2373/2017;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114544/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111887/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2382/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114506/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110459/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114504/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114542/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110433/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111925/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114539/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111928/2016;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110456/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2374/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110469/2016;Copii minori: 2;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110443/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2332/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2342/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111916/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110437/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114494/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110462/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;111896/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2395/2017;Copii minori: 1;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;2354/2017;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114456/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;110427/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
31.05.2019;1327P;114527/2016;;Ordin_nr._1327P_din_31.05.2019.pdf
29.05.2019;1325P;35782/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32374/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14149/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35780/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;33215/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32406/2017;Copii minori: 1;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;33177/2017;Copii minori: 2;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21386/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14133/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35776/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21417/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21411/2017;Copii minori: 1;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21369/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35807/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;16383/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35797/2017;Copii minori: 2;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35787/2017;Copii minori: 1;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35785/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;33188/2017;Copii minori: 2;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32383/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35820/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32366/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32367/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;16376/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14143/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35789/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35781/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32393/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21403/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21421/2017;Copii minori: 1;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14157/2017;Copii minori: 3;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;33186/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;35796/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21407/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;21397/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;32369/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14150/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
29.05.2019;1325P;14127/2017;;Ordin_nr._1325P_din_29.05.2019.pdf
