Tarih;Karar (Ordin) No;Dosya Numarası;Ek Bilgi;Kaynak Belge
30.03.2026;1066P;31586/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;31780/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;57318/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;56094/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;31916/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;22024/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;29345/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;56375/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;56741/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1066P;29570/2024;;Ordin-1066P-30.03.2026-art.10.pdf
30.03.2026;1065P;17912/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26175/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26175/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;25930/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17921/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;25510/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;25510/2022;Copii minori: 1;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;11575/2022;Copii minori: 2;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;35333/2022;Copii minori: 1;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;35333/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;14301/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;23030/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;1445/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;101929/2019;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;14328/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;28188/2022;Copii minori: 2;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;11810/2022;Copii minori: 1;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;14988/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;35837/2022;Copii minori: 2;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26355/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26353/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;21238/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;3107/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;38528/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;38532/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;38531/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17914/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17970/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17960/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;9888/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;9888/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;9888/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17946/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17949/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;15041/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;14313/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;25305/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;3081/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;3081/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17887/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17973/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17897/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17888/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26142/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26339/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26334/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;26343/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;7563/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;7563/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;7568/2023;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;43890/2021;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17919/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;7869/2023;Copii minori: 2;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;20361/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;21242/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;21233/2022;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;17899/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;20429/2021;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;20429/2021;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;37984/2022;Copii minori: 2;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;15110/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
30.03.2026;1065P;14650/2024;;Ordin-1065P-30.03.2026-art.-10.pdf
25.03.2026;1063P;37310/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;41824/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;36928/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57595/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9862/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57584/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34408/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;40685/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34355/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11789/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34308/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53103/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34465/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9502/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53336/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14276/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11780/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37274/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37205/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34433/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34549/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14278/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37238/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53593/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;39587/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11792/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34340/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37308/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34491/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53018/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;59802/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;54578/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;60136/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37244/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;12208/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;22240/2024;Copii minori: 1;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;22240/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14246/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14241/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53038/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;18150/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9470/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;59585/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34415/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;58208/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;12729/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9707/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9705/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37321/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9487/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11784/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11426/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;32350/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34461/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;39916/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11820/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;60131/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57850/2024;Copii minori: 1;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;55367/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;54583/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9731/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11786/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34375/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53604/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;35433/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34441/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53235/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34413/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;58186/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11802/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37204/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34364/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37328/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34367/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53646/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11114/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34502/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57862/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53486/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14274/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;32260/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53014/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;54149/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57600/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;60182/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34485/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37230/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57571/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57571/2024;Copii minori: 1;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34463/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37202/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37325/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34402/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11787/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11787/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9493/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;41793/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;41797/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34323/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34368/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14232/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14232/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;33890/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57603/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34326/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;14229/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;40176/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;55409/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;58886/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;59622/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53206/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34422/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34384/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53205/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9496/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;56309/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9458/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11799/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37277/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9474/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57334/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;47979/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;57837/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;37320/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;58635/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;13105/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53229/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34319/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11821/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11830/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;13904/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;9505/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34412/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;40365/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;58622/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;53480/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34376/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;24919/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11770/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;11795/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;54028/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34345/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;34766/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;39574/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1063P;38576/2024;;Ordin-1063P-25.03.2026-art-10.pdf
25.03.2026;1060P;51043/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;42234/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;52140/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51303/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;52920/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;8582/2022;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;8582/2022;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;8582/2022;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;8585/2022;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;41245/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26372/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28769/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51617/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51410/2024;Copii minori: 1;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51124/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51621/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28739/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51045/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51079/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;11547/2022;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51620/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;3091/2023;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51136/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51301/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51301/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28702/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51142/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26437/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;10963/2023;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;10963/2023;Copii minori: 2;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28765/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26425/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26543/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51265/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51614/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28752/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;27737/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51562/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;52960/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28722/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28726/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26532/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28787/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51413/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26510/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;27943/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;51310/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;28766/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;25052/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
25.03.2026;1060P;26489/2024;;Ordin-nr.-1060-P-din-25.03.2026-art.10ii.pdf
26.01.2026;281P;10972/2023;Copii minori: 5;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6894/2023;Copii minori: 2;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6726/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;12636/2022;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6905/2023;Copii minori: 2;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;23695/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;1564/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;9887/2022;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;7122/2023;Copii minori: 2;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6886/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6900/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;10456/2023;Copii minori: 1;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;10456/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;36075/2021;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;2013/2022;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6902/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6902/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;4289/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;4738/2023;Copii minori: 1;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;4289/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;36072/2021;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;36814/2021;Copii minori: 1;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6324/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6324/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;12939/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;37610/2022;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;36063/2021;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6967/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6967/2023;;ORDIN-281-26.01.2026-art-10.pdf
26.01.2026;281P;6729/2023;;ORDIN-281-26.01.2026-art-10.pdf
15.01.2026;123P;8279/2022;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8284/2022;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8282/2022;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;40127/2021;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;10470/2023;Copii minori: 1;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;10470/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;10390/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8109/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;34616/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8109/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;9963/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;10402/2023;Copii minori: 2;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;10395/2023;Copii minori: 2;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;32451/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;11564/2022;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;32460/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;28129/2022;Copii minori: 1;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8114/2023;Copii minori: 1;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;8114/2023;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;34999/2022;;ordin-123P-15.01.2026-art-10.pdf
15.01.2026;123P;32877/2023;;ordin-123P-15.01.2026-art-10.pdf
